state,district_name,nces_id,corona,covid,n_links,links
Texas,Brazos Isd,4844470,TRUE,TRUE,5,"http://www.brazosisd.nethttps://www.fortbendisd.com/site/default.aspx?PageType=3&ModuleInstanceID=244799&ViewID=7b97f7ed-8e5e-4120-848f-a8b4987d588f&RenderLoc=0&FlexDataID=153736&PageID=123385, http://www.brazosisd.nethttps://www.smore.com/udqm2-covid-19-preparedness?, http://www.brazosisd.net/upload/common/AU%20SupportSocialStoryWeNeedtoStayHealthy.pdf, http://www.brazosisd.nethttps://www.mindheart.co/descargables, http://www.brazosisd.netNPR%20Exploring%20Coronavirus%20comic%20book%20for%20middle%20and%20high%20school%20aged%20students"
Texas,Brazosport Isd,4811190,TRUE,FALSE,3,"http://www.brazosportisd.nethttps://www.brazosportisd.net/cms/One.aspx?portalId=415458&pageId=23436722, http://www.brazosportisd.nethttps://www.brazosportisd.net/cms/One.aspx?portalId=415458&pageId=23436722, http://www.brazosportisd.net/news/what_s_new/bisd_health_update_-_influenza_and_coronavirus"
Texas,Breckenridge Isd,4811220,TRUE,FALSE,1,http://www.breckenridgeisd.orghttp://www.breckenridgeisd.org/coronavirus-updates-and-blended-learning.html
Texas,Brenham Isd,4811280,TRUE,TRUE,5,"http://www.brenhamisd.net/page/covid.home, http://www.brenhamisd.net/page/covid.home, http://www.brenhamisd.net/page/covid.home, http://www.brenhamisd.net/page/covid.home, http://www.brenhamisd.nethttps://www.brenhamisd.net/page/article/1251"
Texas,Bridgeport Isd,4811340,FALSE,TRUE,1,http://www.bridgeportisd.net/apps/pages/index.jsp?uREC_ID=1693234&type=d
Texas,Brock Isd,4811460,FALSE,TRUE,2,"http://www.brockisd.net//265001_2, http://www.brockisd.net/https://www.brockisd.net/265001_2"
Texas,Brookesmith Isd,4811550,FALSE,TRUE,1,http://www.brookesmithisd.net/39890_1
Texas,Brooks Academy of Science and Engineering,4800268,TRUE,TRUE,1,http://www.brooksacademy.org/apps/pages/index.jsp?uREC_ID=440245&type=d
Texas,Brooks County Isd,4811580,TRUE,TRUE,1,http://www.bcisdistrict.nethttps://forms.gle/f8Z6BHM3JFGanvzZ6
Texas,Brownfield Isd,4811610,FALSE,TRUE,6,"http://www.brownfieldisd.net/39712_1, http://www.brownfieldisd.net/39712_1, http://www.brownfieldisd.net/264228_2, http://www.brownfieldisd.net/264230_2, http://www.brownfieldisd.net/264231_2, http://www.brownfieldisd.net/264234_2"
Texas,Brownsboro Isd,4811640,FALSE,TRUE,1,http://www.gobearsgo.nethttps://4.files.edl.io/f398/03/19/20/181902-42dacadd-99a6-45e8-afdd-17aa24ec3332.pdf
Texas,Brownwood Isd,4811700,FALSE,TRUE,6,"http://www.brownwoodisd.orghttps://www.brownwoodisd.org/Page/2316, http://www.brownwoodisd.org/domain/1059, http://www.brownwoodisd.orghttps://www.brownwoodisd.org/covid19, http://www.brownwoodisd.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=13&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=6384&PageID=1, http://www.brownwoodisd.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=13&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=6364&PageID=1, http://www.brownwoodisd.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=13&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=6352&PageID=1"
Texas,Bruceville,EDDY ISD,TRUE,TRUE,1,NA
Texas,Bryan Isd,4811790,FALSE,TRUE,1,http://www.bryanisd.orghttps://www.bryanisd.org/apps/pages/index.jsp?uREC_ID=1694662&type=d&pREC_ID=1867261
Texas,Buena Vista Isd,4811910,TRUE,TRUE,1,http://www.bvisd.net/article/209128
Texas,Buffalo Isd,4811990,FALSE,TRUE,2,"http://www.buffaloisd.net/c_o_v_i_d-19_u_p_d_a_t_e_s, http://www.buffaloisd.net/c_o_v_i_d-19_u_p_d_a_t_e_s"
Texas,Bullard Isd,4812060,FALSE,TRUE,3,"http://www.bullardisd.net//cms/lib6/TX01817691/Centricity/Domain/4/March%2020th%20Update.pdf, http://www.bullardisd.net//cms/lib6/TX01817691/Centricity/Domain/4/BISD%20COVID-19%20Update%203-13-2020.pdf, http://www.bullardisd.net//cms/lib6/TX01817691/Centricity/Domain/4/BISD%20COVID-19%20Update.pdf"
Texas,Burkeville Isd,4812150,FALSE,TRUE,2,"http://www.burkevilleisd.orgcovid-19-information--63, http://www.burkevilleisd.orghttp://www.burkevilleisd.org/covid-19-information--63"
Texas,Burleson Isd,4812180,TRUE,TRUE,1,http://www.burlesonisd.net../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=1024&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=7404&PageID=1
Texas,Burnet Cisd,4812220,FALSE,TRUE,1,http://www.burnetcisd.net/apps/news/article/1190129
Texas,Calallen Isd,4812420,FALSE,TRUE,1,http://www.calallen.orghttps://www.calallen.org/Page/7002
Texas,Caldwell Isd,4812460,TRUE,TRUE,1,http://www.caldwellisd.net/apps/pages/index.jsp?uREC_ID=720565&type=d&pREC_ID=1848860
Texas,Calhoun County Isd,4812480,FALSE,TRUE,2,"http://www.calcoisd.org/district_news/c_o_v_i_d-19_updates, http://www.calcoisd.org/district_news/c_o_v_i_d-19_updates"
Texas,Callisburg Isd,4812510,TRUE,TRUE,5,"http://www.cisdtx.netjavascript:;, http://www.cisdtx.net/apps/pages/index.jsp?uREC_ID=1711812&type=d, http://www.cisdtx.net/apps/pages/index.jsp?uREC_ID=1713706&type=d, http://www.cisdtx.nethttps://www.cdc.gov/coronavirus/2019-ncov/about/index.html?CDC_AA_refVal=https%3A%2F%2Fwww.cdc.gov%2Fcoronavirus%2Fabout%2Findex.html, http://www.cisdtx.nethttps://www.dshs.texas.gov/"
Texas,Calvin Nelms Charter Schools,4800124,FALSE,TRUE,7,"http://WWW.cnchs.net/staff/staff_directory/mc_mahon__karen/covid_19-_reading_lessons_assignments, http://WWW.cnchs.net/staff/staff_directory/mc_mahon__karen/c_o_v_i_d_19-_s_o_c_i_a_l_s_t_u_d_i_e_s, http://WWW.cnchs.net/staff/staff_directory/mc_mahon__karen/covid-19_alternative_assignments-_video_format, http://WWW.cnchs.net/staff/staff_directory/mc_mahon__karen/covid_19-_reading_lessons_assignments, http://WWW.cnchs.net/staff/staff_directory/mc_mahon__karen/c_o_v_i_d_19-_s_o_c_i_a_l_s_t_u_d_i_e_s, http://WWW.cnchs.net/staff/staff_directory/mc_mahon__karen/covid-19_alternative_assignments-_video_format, http://WWW.cnchs.net/UserFiles/Servers/Server_663807/File/Talking%20to%20kids%20about%20COVID-19.pdf"
Texas,Canadian Isd,4812700,TRUE,TRUE,1,http://www.canadianisd.nethttps://www.cdc.gov/coronavirus/2019-ncov/downloads/2019-ncov-factsheet.pdf
Texas,Canton Isd,4812750,FALSE,TRUE,1,http://www.cantonisd.net/apps/news/article/1181621
Texas,Canutillo Isd,4812780,FALSE,TRUE,2,"http://www.canutillo-isd.org/departments/counseling/counseling_resources_in_response_to_c_o_v_i_d-19, http://www.canutillo-isd.org/departments/counseling/counseling_resources_in_response_to_c_o_v_i_d-19"
Texas,Canyon Isd,4812810,FALSE,TRUE,1,http://www.canyonisd.nethttps://sites.google.com/canyonisd.net/covid19/home
Texas,Carroll Isd,4813020,FALSE,TRUE,1,http://www.southlakecarroll.eduhttps://www.southlakecarroll.edu/Page/3165
Texas,Castleberry Isd,4813170,TRUE,TRUE,5,"http://www.castleberryisd.net/departments/student_health/covid19info, http://www.castleberryisd.net/departments/student_health/covid19info, http://www.castleberryisd.nethttp://www.castleberryisd.net/departments/student_health/covid19info, http://www.castleberryisd.net/news/district_news/19-20articles/5thsixweeks/coronavirusexplained, http://www.castleberryisd.net/news/district_news/19-20articles/5thsixweeks/coronavirusinfo"
Texas,Cayuga Isd,4813200,TRUE,TRUE,2,"http://www.cayugaisd.comhttps://www.cayugaisd.com/covid-19-information, http://www.cayugaisd.comhttps://www.cayugaisd.com/covid-19-information"
Texas,Cedar Hill Isd,4813230,TRUE,TRUE,2,"http://www.chisd.nethttps://www.chisd.net/coronavirus, http://www.chisd.nethttps://my.thoughtexchange.com/647862050"
Texas,Celina Isd,4813290,FALSE,TRUE,3,"http://www.celinaisd.comhttp://www.celinaisd.com/covid19/, http://www.celinaisd.comhttps://www.celinaisd.com/2020/03/17/covid-19-updates/, http://www.celinaisd.comhttp://www.celinaisd.com/covid19/"
Texas,Center Isd,4813320,TRUE,TRUE,2,"http://www.centerisd.orghttp://www.centerisd.org/page/dis.covid01, http://www.centerisd.orghttp://www.centerisd.org/page/dis.covid01-spa"
Texas,Center Point Isd,4813350,FALSE,TRUE,1,http://www.cpisd.net/265537_2
Texas,Centerville Isd,4813410,TRUE,TRUE,3,"http://www.centerville.k12.tx.us/264784_2, http://www.centerville.k12.tx.us/476567_3, http://www.centerville.k12.tx.us/476572_3"
Texas,Central Heights Isd,4813440,TRUE,TRUE,7,"http://www.centralhts.orghttps://www.cdc.gov/coronavirus/2019-ncov/downloads/2019-ncov-factsheet.pdf, http://www.centralhts.orghttps://www.cdc.gov/coronavirus/2019-ncov/about/steps-when-sick.html, http://www.centralhts.orghttps://www.cdc.gov/coronavirus/2019-ncov/downloads/stop-the-spread-of-germs.pdf, http://www.centralhts.orghttps://www.cdc.gov/coronavirus/2019-ncov/specific-groups/children-faq.html, http://www.centralhts.orghttps://www.cdc.gov/coronavirus/2019-ncov/travelers/index.html, http://www.centralhts.orghttps://www.cdc.gov/coronavirus/2019-ncov/summary.html, http://www.centralhts.orghttps://www.cdc.gov/coronavirus/2019-ncov/specific-groups/guidance-for-schools.html"
Texas,Central Isd,4813500,TRUE,TRUE,4,"http://www.centralisd.com//apps/news/article/1193520, http://www.centralisd.com//apps/news/article/1185133, http://www.centralisd.com//apps/news/article/1190212, http://www.centralisd.com//apps/news/article/1178059"
Texas,Channelview Isd,4813590,TRUE,TRUE,2,"http://www.cvisd.org/domain/2112, http://www.cvisd.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=148&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=22915&PageID=1"
Texas,Chaparral Star Academy,4800064,TRUE,FALSE,1,http://www.chaparralstaracademy.com/apps/news/article/1172905
Texas,Charlotte Isd,4813710,FALSE,TRUE,2,"http://www.charlotteisd.net/vnews/display.v/SEC/Front%20Page%7CCOVID-19%20Information%20%26%20Updates, http://www.charlotteisd.nethttp://www.charlotteisd.net/vnews/display.v/SEC/Front%20Page%7CCovid-19%20Information%20%26%20Updates"
Texas,Cherokee Isd,4813740,TRUE,TRUE,6,"http://www.cherokeeisd.net/o/cherokee-isd/page/corona-virus-information-links, http://www.cherokeeisd.nethttps://5il.co/dppn, http://www.cherokeeisd.nethttps://5il.co/dtnt, http://www.cherokeeisd.nethttps://5il.co/dsyy, http://www.cherokeeisd.nethttps://5il.co/dppn, http://www.cherokeeisd.nethttps://www.act.org/content/act/en/covid-19.html%C2%A0"
Texas,Chillicothe Isd,4813890,TRUE,TRUE,2,"http://www.cisd-tx.net/264134_2, http://www.cisd-tx.nethttps://forms.gle/97b3mdvQattVkfiL8"
Texas,China Spring Isd,4813960,TRUE,TRUE,7,"http://www.chinaspringisd.net/faculty-staff/covid-19-resources, http://www.chinaspringisd.net/cougar-nation/covid-19, http://www.chinaspringisd.net/faculty-staff/covid-19-resources, http://www.chinaspringisd.net/cougar-nation/covid-19, http://www.chinaspringisd.nethttps://www.chinaspringisd.net/~board/district-news-feed/post/covid-19-update, http://www.chinaspringisd.nethttps://high.chinaspringisd.net/fs/pages/1607, http://www.chinaspringisd.net/fs/pages/1607"
Texas,Chireno Isd,4813980,FALSE,TRUE,2,"http://www.chirenoisd.org/UserFiles/Servers/Server_423706/File/Office%20Documents/2019-ncov-factsheet.pdf, http://www.chirenoisd.orghttps://docs.google.com/forms/d/e/1FAIpQLSeI03pK7WTl9PjqzGIH8fcHw0mgeENCZgCtqMeYD6KSxVQHuw/viewform?usp=sf_link"
Texas,City View Isd,4814130,FALSE,TRUE,1,http://www.cityview-isd.nethttps://docs.google.com/document/d/11ME1bUQHmIHxCJcj9bVAcqtTGKq5uYMTjLYG5jfo1ys/edit?usp=sharing
Texas,Cityscape Schools,4800288,TRUE,TRUE,1,http://www.cityscapeschools.org/apps/pages/index.jsp?uREC_ID=1692961&type=d
Texas,Clarendon Isd,4814160,TRUE,TRUE,1,http://www.clarendonisd.net/vimages/shared/vnews/stories/5e6be01f8f234/COVID-19%20Initial%20Closure%20Letter.pdf
Texas,Claude Isd,4814250,TRUE,TRUE,5,"http://www.claudeisd.net/264175_2, http://www.claudeisd.net/475489_3, http://www.claudeisd.net/475408_3, http://www.claudeisd.nethttp://www.claudeisd.net/264175_2, http://www.claudeisd.nethttp://www.claudeisd.net/264175_2"
Texas,Clear Creek Isd,4814280,TRUE,TRUE,3,"http://www.ccisd.net/news/2019-20_district_news/school_board_trustee_election_postponed, http://www.ccisd.net/news/2019-20_district_news/march_23__2020_board_meeting, http://www.ccisd.nethttps://ccisd.net/covid-19"
Texas,Cleburne Isd,4814310,TRUE,TRUE,2,"http://www.cleburne.k12.tx.us/domain/431, http://www.cleburne.k12.tx.us../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=31&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=2497&PageID=1"
Texas,Cleveland Isd,4814370,FALSE,TRUE,1,http://www.clevelandisd.org/352740_4
Texas,Clint Isd,4814430,TRUE,TRUE,2,"http://www.clintweb.net/domain/3218, http://www.clintweb.net../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=40&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=11352&PageID=1"
Texas,Coahoma Isd,4814490,TRUE,TRUE,2,"http://www.coahomaisd.com/article/215252?org=district, http://www.coahomaisd.com/article/212939?org=district"
Texas,Coldspring,OAKHURST CISD,FALSE,TRUE,3,NA
Texas,College Station Isd,4807350,FALSE,TRUE,3,"http://www.csisd.org/departments/health_services/covid-19_information, http://www.csisd.org/departments/health_services/covid-19_information, http://www.csisd.orghttps://www.csisd.org/cms/One.aspx?portalId=1301524&pageId=26134867"
Texas,Collinsville Isd,4814580,FALSE,TRUE,1,http://www.collinsvilleisd.org/apps/news/show_news.jsp?REC_ID=621951&id=0
Texas,Colorado Isd,4814640,FALSE,TRUE,1,http://www.ccity.esc14.net//page/CISD%20Response%20to%20COVID-19
Texas,Columbia,BRAZORIA ISD,TRUE,TRUE,6,NA
Texas,Columbus Isd,4814700,TRUE,TRUE,2,"http://www.columbusisd.orgjavascript:;, http://www.columbusisd.org/apps/pages/index.jsp?uREC_ID=762217&type=d&pREC_ID=1846429"
Texas,Comfort Isd,4814790,TRUE,TRUE,2,"http://www.comfort.txed.net/apps/news/article/1188944, http://www.comfort.txed.nethttps://www.uiltexas.org/covid-19-information"
Texas,Community Isd,4814850,TRUE,TRUE,4,"http://www.communityisd.org/domain/1068, http://www.communityisd.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=14&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=5906&PageID=1, http://www.communityisd.orghttps://www.communityisd.org/domain/1068, http://www.communityisd.orghttps://www.communityisd.org/domain/1068"
Texas,Compass Academy Charter School,4801417,TRUE,TRUE,1,http://www.mycompassacademy.org/apps/news/article/1185808
Texas,Connally Isd,4814970,TRUE,TRUE,4,"http://www.connally.org/covid-19-information--76, http://www.connally.org/covid-19-update, http://www.connally.org/covid-19-update--2, http://www.connally.org/article/220814?org=district"
Texas,Coolidge Isd,4815120,FALSE,TRUE,3,"http://www.coolidgeisd.orghttps://www.coolidgeisd.org/page/article/109, http://www.coolidgeisd.orghttps://www.coolidgeisd.org/page/article/108, http://www.coolidgeisd.orghttps://www.coolidgeisd.org/page/article/106"
Texas,Coppell Isd,4815210,TRUE,TRUE,3,"http://www.coppellisd.comhttps://www.coppellisd.com/Page/16644, http://www.coppellisd.com/domain/4446, http://www.coppellisd.com/domain/4449"
Texas,Copperas Cove Isd,4815240,TRUE,TRUE,2,"http://www.ccisd.com/264172_2, http://www.ccisd.comhttp://www.ccisd.com/coronavirus"
Texas,Corpus Christi Isd,4815270,TRUE,TRUE,1,http://www.ccisd.ushttps://www.ccisd.us/Departments/Communications
Texas,Corpus Christi Montessori School,4800279,TRUE,TRUE,2,"http://www.cc-montessori.comhttps://www.surveymonkey.com/r/qr_code/9WFBH9V, http://www.cc-montessori.comhttps://cadaa681-3da0-4699-8a5f-f61a7a4edc7a.filesusr.com/ugd/f21856_01f6141fd95947239d3650f05edf0e6c.pdf"
Texas,Corsicana Isd,4815330,TRUE,TRUE,3,"http://www.cisd.org/domain/1894, http://www.cisd.orghttps://www.cisd.org/site/Default.aspx?PageID=14196, http://www.cisd.orghttps://www.cisd.org/Page/14218"
Texas,Cotton Center Isd,4815360,FALSE,TRUE,2,"http://www.cottoncenterisd.orghttps://drive.google.com/open?id=1JMpbhQzYWV7iBubeAPU5oOMd0Ba5n0UN, http://www.cottoncenterisd.orghttps://docs.google.com/forms/d/12C4p8PnAexrNJcsYHJM-FhQtOVO29VCqtrpSaaLAl7A/viewform?ts=5e72456e&edit_requested=true"
Texas,Coupland Isd,4815420,FALSE,TRUE,1,http://www.couplandisd.org/domain/76
Texas,Covington Isd,4815480,TRUE,TRUE,6,"http://www.covingtonisd.orghttps://www.facebook.com/Covington-ISD-654281677916448/, http://www.covingtonisd.org/page/weather, http://www.covingtonisd.org/upload/page/0022/docs/CABCOfficers.pdf, http://www.covingtonisd.orghttp://cffabc.yolasite.com/, http://www.covingtonisd.orghttp://www.covingtonisd.org/page/article/29, http://www.covingtonisd.orghttp://www.covingtonisd.org/page/article/26"
Texas,Crane Isd,4815540,FALSE,TRUE,1,http://www.craneisd.com/article/209121?org=crane-independent-school-district
Texas,Crockett Isd,4815720,TRUE,TRUE,1,http://www.crockettisd.net/http://www.coronavirus.gov
Texas,Crosby Isd,4815750,TRUE,TRUE,6,"http://www.crosbyisd.org../../site/default.aspx?PageType=3&ModuleInstanceID=10379&ViewID=7b97f7ed-8e5e-4120-848f-a8b4987d588f&RenderLoc=0&FlexDataID=17591&PageID=9, http://www.crosbyisd.org../../site/default.aspx?PageType=3&ModuleInstanceID=10379&ViewID=7b97f7ed-8e5e-4120-848f-a8b4987d588f&RenderLoc=0&FlexDataID=17563&PageID=9, http://www.crosbyisd.org../../site/default.aspx?PageType=3&ModuleInstanceID=10379&ViewID=7b97f7ed-8e5e-4120-848f-a8b4987d588f&RenderLoc=0&FlexDataID=17531&PageID=9, http://www.crosbyisd.org../../site/default.aspx?PageType=3&ModuleInstanceID=10379&ViewID=7b97f7ed-8e5e-4120-848f-a8b4987d588f&RenderLoc=0&FlexDataID=17520&PageID=9, http://www.crosbyisd.org../../site/default.aspx?PageType=3&ModuleInstanceID=10379&ViewID=7b97f7ed-8e5e-4120-848f-a8b4987d588f&RenderLoc=0&FlexDataID=16482&PageID=9, http://www.crosbyisd.org../../site/default.aspx?PageType=3&ModuleInstanceID=10379&ViewID=7b97f7ed-8e5e-4120-848f-a8b4987d588f&RenderLoc=0&FlexDataID=16461&PageID=9"
Texas,Cross Roads Isd,4815840,FALSE,TRUE,2,"http://www.crossroadsisd.org/administration/health_services/is_it_c_o_v_i_d-19_, http://www.crossroadsisd.org/administration/health_services/is_it_c_o_v_i_d-19_"
Texas,Crowley Isd,4815910,FALSE,TRUE,1,http://www.crowleyisdtx.org/domain/1018
Texas,Cuero Isd,4815960,TRUE,TRUE,12,"http://www.cueroisd.org/http://www.cueroisd.org/Content/1054, http://www.cueroisd.org//News/13022, http://www.cueroisd.org//News/13022, http://www.cueroisd.org//News/13018, http://www.cueroisd.org//News/13018, http://www.cueroisd.org//News/13016, http://www.cueroisd.org//News/13015, http://www.cueroisd.org/https://www.cueroisd.org/Content2/1054, http://www.cueroisd.org//News/13012, http://www.cueroisd.org/https://www.cueroisd.org/Content2/1054, http://www.cueroisd.org//News/13014, http://www.cueroisd.org//News/13009"
Texas,Cumberland Academy,4800034,FALSE,TRUE,8,"http://www.cumberlandacademy.com/apps/news/article/1184718, http://www.cumberlandacademy.com/apps/events/2020/3/28/8009558/?REC_ID=8009558&id=0&d=2020-3-28, http://www.cumberlandacademy.com/apps/events/2020/3/29/8009558/?REC_ID=8009558&id=0&d=2020-3-29, http://www.cumberlandacademy.com/apps/events/2020/3/30/8009558/?REC_ID=8009558&id=0&d=2020-3-30, http://www.cumberlandacademy.com/apps/events/2020/3/31/8009558/?REC_ID=8009558&id=0&d=2020-3-31, http://www.cumberlandacademy.com/apps/events/2020/4/1/8009558/?REC_ID=8009558&id=0&d=2020-4-1, http://www.cumberlandacademy.com/apps/events/2020/4/2/8009558/?REC_ID=8009558&id=0&d=2020-4-2, http://www.cumberlandacademy.com/apps/events/2020/4/3/8009558/?REC_ID=8009558&id=0&d=2020-4-3"
Texas,Cushing Isd,4816080,TRUE,FALSE,1,http://www.cushingisd.org/coronovirus
Texas,Cypress,FAIRBANKS ISD,TRUE,FALSE,2,NA
Texas,Dalhart Isd,4816200,TRUE,TRUE,2,"http://www.dalhartisd.org/264165_2, http://www.dalhartisd.org/265523_2"
Texas,Dallas Isd,4816230,TRUE,TRUE,3,"http://www.dallasisd.org/domain/11840, http://www.dallasisd.orghttps://thehub.dallasisd.org/2020/03/14/interested-in-donating-to-support-dallas-isd-families-during-the-covid-19-crisis/, http://www.dallasisd.orghttps://thehub.dallasisd.org/2020/03/12/district-officials-brief-trustees-on-coronavirus-response-plan/"
Texas,Danbury Isd,4816290,TRUE,TRUE,8,"http://www.danburyisd.org/apps/pages/index.jsp?uREC_ID=1702176&type=d, http://www.danburyisd.org/apps/pages/index.jsp?uREC_ID=1702176&type=d, http://www.danburyisd.org/apps/pages/index.jsp?uREC_ID=1702176&type=d, http://www.danburyisd.org/apps/pages/index.jsp?uREC_ID=1702176&type=d, http://www.danburyisd.org/apps/pages/index.jsp?uREC_ID=1702176&type=d, http://www.danburyisd.org/apps/pages/index.jsp?uREC_ID=1702176&type=d, http://www.danburyisd.org/apps/pages/index.jsp?uREC_ID=1702176&type=d, http://www.danburyisd.org/apps/news/article/1182538"
Texas,Dawson Isd,4816380,FALSE,TRUE,11,"http://www.dawsonisd.net/apps/pages/index.jsp?uREC_ID=318611&type=d&pREC_ID=1860466, http://www.dawsonisd.net/apps/events/2020/3/30/8009453/?REC_ID=8009453&id=0&d=2020-3-30, http://www.dawsonisd.net/apps/events/2020/3/31/8009453/?REC_ID=8009453&id=0&d=2020-3-31, http://www.dawsonisd.net/apps/events/2020/4/1/8009453/?REC_ID=8009453&id=0&d=2020-4-1, http://www.dawsonisd.net/apps/events/2020/3/30/8009453/?REC_ID=8009453&id=1&d=2020-3-30, http://www.dawsonisd.net/apps/events/2020/3/31/8009453/?REC_ID=8009453&id=1&d=2020-3-31, http://www.dawsonisd.net/apps/events/2020/4/1/8009453/?REC_ID=8009453&id=1&d=2020-4-1, http://www.dawsonisd.net/apps/events/2020/3/30/8009453/?REC_ID=8009453&id=2&d=2020-3-30, http://www.dawsonisd.net/apps/events/2020/3/31/8009453/?REC_ID=8009453&id=2&d=2020-3-31, http://www.dawsonisd.net/apps/events/2020/4/1/8009453/?REC_ID=8009453&id=2&d=2020-4-1, http://www.dawsonisd.nethttps://www.dawsonisd.net/apps/pages/index.jsp?uREC_ID=318611&type=d&pREC_ID=1860466"
Texas,Deer Park Isd,4816530,TRUE,FALSE,1,http://www.dpisd.orghttps://www.dpisd.org/apps/pages/index.jsp?uREC_ID=1700705&type=d&pREC_ID=1863132
Texas,Dekalb Isd,4816570,FALSE,TRUE,2,"http://www.dekalbisd.net/265475_2, http://www.dekalbisd.nethttps://www.dekalbisd.net/265475_2"
Texas,Denison Isd,4816710,TRUE,TRUE,3,"http://www.denisonisd.net/https://www.denisonisd.net/covid-19, http://www.denisonisd.net/https://www.denisonisd.net/covid-19-parent-faq-page, http://www.denisonisd.net/https://b1ad40db-9c24-43fb-a122-49e236eb185c.filesusr.com/ugd/b07b75_862fd1e232ba42aca99777aee1fbd615.pdf"
Texas,Denton Isd,4816740,FALSE,TRUE,7,"http://www.dentonisd.org/domain/12876, http://www.dentonisd.orghttps://www.dentonisd.org/covid19, http://www.dentonisd.orghttps://www.dentonisd.org/site/Default.aspx?PageID=2&DomainID=1#calendar12926/20200328/event/330382, http://www.dentonisd.orghttps://www.dentonisd.org/site/Default.aspx?PageID=2&DomainID=1#calendar12926/20200329/event/330382, http://www.dentonisd.orghttps://www.dentonisd.org/site/Default.aspx?PageID=2&DomainID=1#calendar12926/20200330/event/330382, http://www.dentonisd.orghttps://www.dentonisd.org/site/Default.aspx?PageID=2&DomainID=1#calendar12926/20200331/event/330382, http://www.dentonisd.org/cms/lib/TX21000245/Centricity/Domain/1/Enrollments-and-Withdrawals-during-COVID19.pdf"
Texas,Desoto Isd,4816860,FALSE,TRUE,4,"http://www.desotoisd.org/about_de_soto_i_s_d/superintendent/news_and_updates/c_o_v_i_d_19_update__end_of_week_1, http://www.desotoisd.org/about_de_soto_i_s_d/superintendent/news_and_updates/c_o_v_i_d_19_update__end_of_week_1, http://www.desotoisd.org/news/what_s_new/c_o_v_i_d19_updates, http://www.desotoisd.org/news/what_s_new/c_o_v_i_d19_updates"
Texas,Devine Isd,4816950,FALSE,TRUE,2,"http://www.devineisd.org/news/what_s_new/called_meeting, http://www.devineisd.org/news/what_s_new/called_meeting"
Texas,Deweyville Isd,4817010,FALSE,TRUE,1,http://deweyvilleisd.com/District/2114-Untitled.html
Texas,Diboll Isd,4817040,TRUE,TRUE,1,http://www.dibollisd.com/apps/news/article/1173150
Texas,Dickinson Isd,4817070,TRUE,TRUE,1,http://www.dickinsonisd.orghttp://www.dickinsonisd.org/page/article/498
Texas,Dilley Isd,4817100,FALSE,TRUE,1,http://www.dilleyisd.nethttps://sites.google.com/dilleyisd.net/dilley-isd-family-engagement/covid-19-resources
Texas,Dime Box Isd,4817130,FALSE,TRUE,1,http://dimeboxisd.nethttps://www.dimeboxisd.net/apps/pages/COVID-19
Texas,Dimmitt Isd,4817160,FALSE,TRUE,3,"http://www.dimmittisd.net/o/dimmitt-isd/page/covid-19--71, http://www.dimmittisd.nethttps://www.dimmittisd.net/o/dimmitt-isd/page/covid-19--71, http://www.dimmittisd.net/article/218548?org=dimmitt-isd"
Texas,Donna Isd,4817390,TRUE,FALSE,1,http://www.donnaisd.nethttp://www.donnaisd.net/Employment/Human-Resources/-Health-Related-Services/Coronavirus-Updates
Texas,Doss Consolidated Csd,4817400,FALSE,TRUE,2,"http://dossccsd.orghttp://www.dossccsd.org/covid-19/, http://dossccsd.orghttp://www.dossccsd.org/covid-19/"
Texas,Douglass Isd,4817460,FALSE,TRUE,3,"http://www.douglassisd.com/covid-19-updates, http://www.douglassisd.com/covid-19-updates, http://www.douglassisd.com/covid-19-updates"
Texas,Driscoll Isd,4817550,FALSE,TRUE,1,http://www.driscollisd.ushttp://www.driscollisd.us/Default.asp?PN=Pages&SubP=Level2&DivisionID=0&DepartmentID=0&SubDepartmentID=0&PageID=26908&SubPageID=24678&keyword=covid-19
Texas,Dumas Isd,4817610,FALSE,TRUE,1,http://www.dumasisd.org/475272_3
